RegionName,datesubstr,ZHVI_sfr,ZHVI_all,ZHVI_1br,ZHVI_2br,ZHVI_3br,ZHVI_4br,ZHVI_5br,ZHVI_con,ZHVI_sfr_CL,ZHVI_all_CL,ZHVI_1br_CL,ZHVI_2br_CL,ZHVI_3br_CL,ZHVI_4br_CL,ZHVI_5br_CL,ZHVI_con_CL
08611,2007-10,180459.9357366407,180262.10166954243,,183662.86908185342,166184.66975483467,178544.08744097245,156696.59534074133,,429465.40734372474,430782.2690575949,,394440.97165625525,350455.4749695568,465544.1898703679,538252.267180378,365756.54494772514
08611,2007-11,178087.99193462954,177883.2608225219,,180535.3600414132,164173.427432552,176097.57525696352,153996.37277309448,,424411.2017013176,425713.69440899824,,388079.0382341733,346464.1449792367,460716.2556153296,532784.3090736667,361913.53709726187
08611,2007-12,175722.87794863206,175512.50962772864,,177739.86348054142,162235.13210431067,174364.93619479387,151655.08514887208,,419425.5259993858,420721.7723112591,,382642.86916552106,342174.5184592263,456194.32746388874,527388.9244073798,358481.9683882194
08611,2008-01,172915.05986573463,172694.06707022144,,174125.748944099,159703.06714933855,172067.83094949718,148650.241713976,,413080.6722008393,414361.6842160227,,374982.49232698267,336539.81190857344,450727.6370186597,521558.5722622793,353785.2829612835
08611,2008-02,170450.6478038084,170222.24811547835,,171419.01939495074,157221.4133466584,170579.9377866018,146860.898392849,,407570.4780597843,408831.35876605846,,368250.77398662496,331260.61529397324,446281.18393463164,516738.81953846343,348880.7804018274
08611,2008-03,168353.39406793457,168079.2467315802,,169059.85457099555,154829.00575709168,168860.77415412388,144867.09335425904,,402482.0560049386,403638.3472189729,,361726.6645218529,326158.11573899473,441991.9094022795,511741.0889482487,342612.3579695152
08611,2008-04,166324.3091750695,166017.40101652744,,167249.04429360532,152655.40725354658,167193.8663893954,142924.52031752892,,397867.71192281664,398905.52127133746,,357491.90677148435,321732.30089091626,437395.6934976212,505622.5315507866,336503.1138902387
08611,2008-05,163047.64022609475,162759.8982407992,,162723.8269396278,149666.77188021966,164104.1441322717,140344.7597293289,,391068.1368584954,392026.2654784849,,349381.489613602,315961.480540568,430047.1534509053,496189.0063413482,330026.26175613864
08611,2008-06,159066.16682223562,158854.35994055116,,157020.51520690304,146302.39987533377,160218.6661973569,137057.10109395024,,383364.5322485373,384322.45397328876,,339754.7586403928,309927.13802431955,420942.8559248888,484017.2995202408,324148.9119734512
08611,2008-07,155857.18126311045,155709.52995565278,,151723.30274560326,143667.91819739708,157367.9557900057,134579.0179434858,,378251.5723246824,379243.79957334447,,330744.225359848,305874.50724635005,415133.2259509939,475755.4009054474,320650.33909272513
08611,2008-08,153644.896776121,153500.01479609605,,148743.0718594753,141562.82940806684,155856.78764341414,132700.61021156938,,375349.45513450867,376347.0492199645,,325703.75532411144,303033.6187328362,412487.6468338885,470880.28393352707,317819.9220040762
08611,2008-09,150493.2916816467,150351.1105553568,,145039.84637210003,138239.7436422294,153996.73066747715,130678.05739858486,,370493.3513063971,371501.5216272629,,319130.19332854747,297772.58300776366,409009.0856236945,466027.5625931948,313513.5142979399
08611,2008-10,148594.17806603512,148434.5389335357,,142927.5028214591,136206.15813159125,152964.03581795256,129195.00985615136,,367646.5291556099,368613.2376558718,,316326.10253182816,294487.3893405778,407449.61009877897,462524.97445333423,309760.84817254316
08611,2008-11,147765.6048710042,147563.21111324456,,141602.03977109637,135334.81919896769,153427.5700453997,129521.00727059992,,366744.0391731558,367551.4340315497,,314802.85190395586,293049.6752048058,408674.9651431904,462935.82104421454,306309.12468366657
08611,2008-12,145922.186093592,145710.5457459547,,140316.8115034775,133810.23828458725,152077.92848623273,128496.6119566433,,363197.4030898945,363852.4778217085,,312640.11117059545,290333.1903357443,405914.7254936319,458086.24256740906,301441.5863679174
08611,2009-01,141822.81836878986,141685.57944399997,,137015.78704220598,130252.9493860625,148855.1949548247,126078.41983328914,,356468.6028471026,357017.8952174198,,305919.32810416643,285061.69369963283,399684.34148223914,449274.8714370462,296115.4991505524
08611,2009-02,137726.38447620624,137693.12957343424,,133572.94733937635,126864.1892660437,144819.55830993882,122586.92568753101,,350559.09741688834,351111.89496712753,,300420.22660927643,280979.32521623006,392867.22809282475,438651.17115695216,292735.78012969444
08611,2009-03,133624.66457785777,133647.83153094622,,129941.82585965532,123311.6542082347,140757.42626254252,118939.77541677047,,343548.3930136719,344113.4464505791,,294346.74593306455,275779.38583082915,385041.1215652785,427446.98437954107,289226.66625882755
08611,2009-04,130461.79325886999,130473.93803435443,,127175.0169300299,120416.00438873608,137142.48733882172,115952.84016412158,,335507.3026819379,336064.7544911226,,288952.4669360638,269462.29422139557,375548.29996847885,415175.8021078934,283695.1297273988
08611,2009-05,128964.88545053372,128951.49642032785,,125677.11610881786,118917.17343526617,135523.96941441324,115130.01034828609,,329235.3261002209,329790.119590804,,284488.04727992514,264001.2027286387,369029.25674686534,407619.9392226528,279205.83640091156
08611,2009-06,127971.17457231191,127927.21335338897,,124748.54346698328,117972.1025949548,135113.98913817995,116378.72220946301,,324344.56870496843,324855.0884087363,,280031.26018637227,259500.57193203268,365356.38500787993,404856.9125547015,274086.0450517102
08611,2009-07,127538.5822542092,127495.11506016814,,122944.02117480618,117718.29207332416,136254.19261155222,119121.54974647463,,322109.44998577976,322519.51504240884,,274402.06301857205,256968.61243097956,366542.15650624613,407794.24197635165,270107.17266689934
08611,2009-08,125835.90566722452,125828.90528255005,,119238.32843406718,116237.18173113579,135801.71501904965,120661.57029349537,,318026.2292953314,318340.621994749,,265647.40643914085,252931.372833193,365140.6843102399,409661.3369436887,265222.11588155857
08611,2009-09,123901.10685217884,123930.12460504596,,115433.53047907115,114561.66085490718,134377.68660399568,119682.22162103697,,312679.3620912706,312880.09265110915,,256907.60926812957,248450.05778579693,361098.06675563595,406603.61548361497,258544.00525681124
08611,2009-10,121681.23799922739,121731.98230751674,,113258.96827271851,112424.33061724967,131476.03340758244,117034.51871405246,,307356.72080115316,307554.8454998343,,251072.09947241485,244270.3423666147,354814.96617551957,401194.75207898585,253522.3504099136
08611,2009-11,119582.5890367288,119694.81621275221,,112667.41514419814,110677.16164338807,128055.38403400489,113567.952995833,,302285.58118935354,302509.02542307205,,248632.57351061844,241161.74485312033,348063.1828940958,393617.56704816455,249893.62741210544
08611,2009-12,117157.05136110068,117342.47686013274,,111600.0659805493,108619.5544253043,124574.07964499776,110280.73958074772,,297625.71016626514,297945.5545630902,,246329.24846076575,238181.7974320077,341925.7193798712,385346.8066525542,248070.41431509273
08611,2010-01,115586.96978159118,115830.04399110805,,110710.41879570157,107416.0175617929,122469.39649320435,108219.10714422543,,293824.53201545496,294211.6963695087,,244749.8599101181,235994.07050372002,337589.0205802684,378043.7078866623,246064.33604365986
08611,2010-02,114842.89116854555,115112.88334169019,,110091.29346253022,106797.98770104414,121862.38558911449,107538.44493601652,,292725.0625547743,293146.0456964964,,243597.37578364185,235281.0111739022,336959.1905625456,373998.6438135591,245010.95576328598
08611,2000-01,103705.86124925232,103624.43920515785,,112772.21626840244,97206.42316721327,98253.2986177307,84850.79577085962,,268798.28292208567,269118.5235915768,,258457.92466377415,214803.03838380368,272344.9224240964,326678.50251343864,222145.77963273553
08611,2000-02,103473.43345518934,103402.00301224082,,112987.58737628882,97333.14277276525,98150.11201531536,84618.39370633992,,266060.5137287579,266385.64047838695,,256352.7510756473,213322.36635593665,270707.13925695047,325472.92384236044,220403.18541002765
08611,2000-03,102713.50494505266,102647.05450612279,,113013.5969426915,97152.65496022117,97773.86903559683,84210.70626821643,,263766.3658943469,264101.823348663,,255431.32820696113,212239.15748897576,268986.5205466016,323829.70958247397,219303.1738641468
08611,2000-04,102840.31912454915,102776.32516701594,,115014.19429023795,97915.7610859624,98506.78003155072,84585.24876890164,,263541.29861107346,263889.5814135127,,258829.28961341074,212943.19906079498,270053.6911973976,325967.57126136223,219922.86314693163
08611,2000-05,102924.04000678749,102852.10694168793,,116629.27911385808,98160.87906787168,98769.12218068834,84801.37268995582,,263744.2473111609,264097.3990105478,,262766.6640342801,213475.0897611365,270438.0898938993,327205.56541989563,220702.43738190897
08611,2000-06,102699.0318796582,102606.35428180876,,116940.05624121649,97413.31840443074,98489.80648041224,84298.03592187342,,262191.1458014649,262550.0759439889,,262993.87048990023,211941.50314967887,269381.1111118823,325765.6670022713,219960.4601989196
08611,2000-07,102625.91184065252,102517.11778432797,,115705.24241645433,96799.9282627449,98114.26723624193,84021.57985933816,,260502.63412217642,260880.1069165495,,259516.98221954438,210485.14139224423,268632.5799368171,324794.6805238641,219559.79135857872
08611,2000-08,102542.99521351619,102423.84754752117,,114681.13329667354,96478.41617288975,97783.9869355123,83950.59924990643,,259936.27799018298,260326.49259160852,,256807.4608516576,210071.8809067709,269025.8503825321,325649.1659829828,219559.00239236085
08611,2000-09,102208.67769220294,102094.6252308854,,113948.05103025898,96247.97409352341,96997.10234494972,84049.58257119579,,258112.80664666742,258503.6743503078,,254691.63879399493,209107.25458500464,267209.29257011914,325176.99044675194,217859.85024835533
08611,2000-10,102653.06460168835,102543.07810830831,,114999.10015007385,96638.44415279375,96624.4577536106,84378.44315357212,,257853.44146800498,258253.0977794727,,255539.33531247522,209339.97593636665,265572.14401046594,324709.8477354889,217854.4044064097
08611,2000-11,103412.6196970102,103309.8262130574,,116053.39562706416,97300.8457422729,96496.61769892182,84580.68778814284,,257229.49845610445,257665.87326657004,,255632.8414627567,209324.47866453673,263567.7752286574,322312.04760825494,218596.9826423952
08611,2000-12,104598.36849715022,104496.05017108342,,116704.00474011998,98290.98061130902,96834.91185627143,85011.68649696147,,258655.91410017677,259125.7591386014,,256111.16616601052,210626.06975466313,263853.33545388514,321658.7223426399,220868.87863609128
08611,2001-01,104965.70393206678,104862.8955494189,,115989.67364715128,98627.20174497971,96810.895256517,85082.24861965413,,258023.89043875347,258519.21109193075,,253969.79264854864,210371.67083866743,263045.50050283264,318894.94105234393,220833.57723646486
08611,2001-02,105465.72024316742,105356.08588496651,,115396.55996490165,99003.1228557424,97183.00041078047,85831.5397894812,,258363.57400722522,258877.2199487025,,252649.11220389893,210638.9666765346,263677.6102536653,319148.59741852205,221382.47378864384
08611,2001-03,105694.1821912405,105576.2887597916,,115224.58164421767,98957.60620304862,97168.77809566788,86029.32863883046,,258059.7434251669,258599.24363203062,,251706.05942123706,210186.82976181025,263088.51729567617,318317.247360334,221517.43938322848
08611,2001-04,106328.21558312113,106204.56455359353,,116416.75171302444,99459.18770383044,97257.39094699707,86416.40066211726,,258863.61825135985,259428.5834652309,,253726.25546195277,210491.3844255373,262912.3182467943,319748.2968436709,222874.8097289517
08611,2001-05,106743.08221236696,106620.19012044129,,117434.10881320847,99852.89473472306,97155.301691106,86333.64191430146,,259387.08897543972,259970.325166013,,255663.76750037877,210557.543145539,262338.8493765224,320901.1421692543,223572.40496534648
08611,2001-06,107449.33761697159,107334.0172390792,,118198.5799355724,100711.70710590619,97553.02289807901,86871.67120204701,,260658.09302869564,261256.4397885913,,257525.64727991703,211458.26972469155,263500.8154525516,323936.514148515,225034.8025157261
08611,2001-07,108561.19197533312,108453.3836607745,,119031.29083639367,101738.55812639935,98701.76654593275,88278.70339543986,,262559.676253621,263167.4947157307,,259368.00412067518,212803.98522299953,266087.7005190244,328107.92956797895,226571.94384005904
08611,2001-08,109551.2828597069,109441.43853122983,,118791.69623123332,102492.9599348944,100258.7421334288,90081.9382227678,,263470.8214758972,264101.03808805055,,258237.3267602093,213412.46465062676,268386.90231213585,331236.17200168356,227952.1097098634
08611,2001-09,110011.81131329399,109895.18988621523,,118573.05612714468,102561.08491039107,101838.18010562813,91598.2095842272,,264108.9231450111,264763.88407391316,,256612.79404012425,213339.49068895972,271009.05236130516,334809.52722689137,229006.07243358024
08611,2001-10,110849.66224319227,110724.43010336421,,118058.38581068101,102987.79088123736,103848.41725659076,93132.10358710468,,266167.5161307827,266861.05014895846,,254438.02846967647,214381.1599013284,275030.279525989,338820.6949921845,231980.74325163913
08611,2001-11,111346.98232780432,111214.97513026385,,117967.39398747282,103221.1429337661,105086.13299040779,93636.05315887899,,268207.5489022062,268919.39554675895,,253990.9316324737,215551.42859502984,278459.0296480588,341319.9148701416,234302.96616725903
08611,2001-12,111580.27461990097,111446.51105246089,,116934.93950246135,103423.44160141391,105615.64522646117,93592.96587518146,,269033.22398703976,269764.0416357524,,252153.57356186645,216407.1102005981,279968.0804659475,341048.522152685,236036.56649624303
08611,2002-01,111466.29722811245,111331.37971658034,,116290.54901137012,103418.5914657947,105611.69423123341,93601.82942594412,,269235.37770768587,269975.57431681914,,250972.21147127182,216891.65392662172,280848.2512962821,341457.7564597063,237478.6295687613
08611,2002-02,111059.42996592906,110921.33333184784,,115973.14411124229,103024.49740456737,105487.25247703619,93857.45799658039,,269334.01139163016,270090.90680111054,,250168.04731249373,217132.22836239412,281562.37984224036,342060.8552080537,239084.2532386489
08611,2002-03,111082.03447772027,110941.4544326,,117692.4044426673,102781.77806860594,105624.57774491349,94937.67297483007,,270631.38715035724,271402.0331820304,,252583.98898852107,217911.1282854777,283159.3570738573,344288.3197908031,241249.38999760876
08611,2002-04,110780.26578278808,110639.34240812989,,118658.04411770926,102164.86169915617,105582.64319651198,95237.70953587511,,271288.7364002517,272082.4934496939,,254717.14647487344,218036.93828876136,284066.57833960163,344606.2569303385,242253.38808981338
08611,2002-05,110965.37735953683,110827.72235850371,,119941.42503211879,102339.9686746217,105982.00411163998,95514.38593632495,,272582.81620290346,273411.42693772045,,257888.68697877708,219024.70928219,286131.6400779576,344523.6712051026,243983.2048617464
08611,2002-06,110797.90839970161,110659.67394248692,,119966.36377580631,102129.39051053335,106399.06799412462,95091.78235846899,,273417.9866440182,274288.56194796565,,259452.85265698607,219651.6597308517,288268.879672993,343830.2071381221,245539.75073416857
08611,2002-07,110552.11277785564,110415.04608239818,,120679.97132788267,101778.12748741871,106301.81482955632,94485.5796787688,,274300.9900178701,275200.16803242866,,261833.04179936647,220228.61478665716,290121.2940469208,344003.019623701,246752.76563369922
08611,2002-08,110386.11913411917,110258.53856731192,,121377.48812932443,101413.20671876689,105843.994537804,93962.37225577902,,275230.8089047561,276132.3628795718,,263724.3803752743,220896.96069551955,291144.3455983265,344412.93662638974,246739.42554169806
08611,2002-09,111168.12650114823,111048.88977177542,,122910.96213254608,102102.0509659881,105815.58955426334,94337.53642969581,,277258.11157433724,278147.89742164465,,266270.20738834626,222304.81003491144,292718.76523820736,346019.45193599863,247285.64319116186
08611,2002-10,112024.07788890181,111912.22883551646,,123825.73338254823,103005.94070224746,106379.32146460537,94913.27187160274,,279169.4079061356,280043.99250416,,266939.4767504771,223705.54349638385,294938.9842770327,347089.9852615966,247631.56896489626
08611,2002-11,112770.49147966939,112659.95608538722,,124636.54008065772,103577.04720568554,107019.87484940513,95716.46378259012,,281044.31008433155,281924.847606301,,267109.52442419226,224642.08687239757,297756.61089119967,350214.2778803173,248943.63077253502
08611,2002-12,113067.43899392351,112952.05493719905,,125219.82041062623,103781.33407958449,107211.90128842143,95711.00198455692,,282653.62850496167,283535.13157337334,,267117.61926414573,225692.88195589688,299999.7572655673,351999.97241639777,249648.94630616988
08611,2003-01,113651.74401377521,113529.08180708902,,126124.88740991648,104175.1157175982,107165.04377362553,95606.93371636792,,284063.50628587184,284940.99714837124,,267805.78181287955,226805.56461868586,300506.7154157958,352164.9854835031,250269.83880312342
08611,2003-02,114471.25887522993,114342.56940384799,,126836.63533604675,104989.22852900586,107540.75236675859,95326.55885231878,,285306.08627950534,286176.38488453964,,268722.3446000844,227938.6923303533,300541.0775899767,350345.90381863754,250966.90387167173
08611,2003-03,115756.87248434777,115630.51042518581,,127346.08034350493,106351.69339912443,108525.53836046792,95453.22089237964,,287351.2285678497,288221.5815999488,,270011.8238481413,229657.60248480373,302154.0675160665,351653.9736648998,252720.58716050716
08611,2003-04,117278.04898263037,117150.89775768552,,127761.7364207111,108079.66102202478,109916.40636291065,95896.73533141993,,290315.88862878544,291201.9702256359,,272306.67245237605,232135.72789367745,305076.09464532527,354954.3220963941,255785.41146430754
08611,2003-05,118611.06507493324,118481.54102851554,,128616.79332435504,109435.99994602319,111399.14656969834,96162.34231592008,,292891.74690955353,293782.5674622316,,274692.8016543904,234084.56254996185,307659.20600134623,357628.4779440685,257849.0365512471
08611,2003-06,119618.47932327037,119486.98245856827,,129298.9382427121,110354.16120420219,112663.62958673366,96232.7673811308,,294431.73259830684,295319.88313664595,,276565.4090653788,235265.9271393291,308205.94079952955,356939.8219868856,259000.6085247977
08611,2003-07,120724.68278806882,120594.39791215835,,130318.86005648981,111288.40373140469,114935.75656359518,96941.02407660986,,296270.6340079683,297152.1873248911,,277807.57209428336,236757.99541458007,310386.5681471132,357118.7789794304,260067.47152866627
08611,2003-08,121714.08203619655,121586.06649212044,,130965.79290460746,112192.7709628139,117005.58083288453,98107.4971847612,,296673.9915538593,297563.70530217787,,277637.7033471163,237554.0057152319,311732.751276857,358445.57292388706,260706.1147844063
08611,2003-09,122689.24363915565,122563.33721502779,,132186.96421733723,113024.19811701184,119383.2680541264,99735.23589991826,,297331.0367663248,298244.5590575632,,278087.7473182803,238304.04540544137,314772.01572618884,362912.9711198053,262140.73085832372
08611,2003-10,123681.94474978061,123560.51821595535,,133515.82290908258,113778.51415035684,121353.18771078788,101366.16647630717,,298724.33919279865,299663.8338094846,,279542.039656292,239508.8003965638,318028.0635759782,368017.57896807947,264593.0340667435
08611,2003-11,124392.32008228476,124273.33416868155,,134369.23193723304,114313.87421008285,122817.4958437974,102493.43813779305,,300786.9555325692,301723.3017821991,,281307.46620034915,241011.0123965398,321091.3138580333,372177.16570685396,266402.1269006022
08611,2003-12,125277.5984236238,125167.28709436936,,135424.73616482766,115114.78402698388,124033.68956899403,103514.41693488276,,302989.35164629127,303912.65613946336,,283366.92376417987,243023.88736940056,323778.42820306576,375659.83208891656,267488.23399279086
08611,2004-01,126407.3660943301,126300.52014477912,,136541.70403452156,116040.18848253325,124828.93153081818,104244.9335435738,,305438.9925764679,306335.86989866593,,285597.39885932807,244808.72597212213,325561.73230978224,378543.64237940987,267951.25502329075
08611,2004-02,128232.4666026697,128131.0046681368,,138844.92432391996,117563.2746976869,126248.02725126449,106337.83671675104,,309832.63276175054,310728.66578244924,,290160.3683086846,248132.3410999482,329199.05605820403,386405.74576331634,270658.1060189396
08611,2004-03,130105.58990167998,129998.22304079603,,140972.13488811863,119074.95331353437,127817.44790288903,108919.65027891101,,314280.77215220866,315165.13103002345,,295419.7161635828,251214.74057893734,332832.662264568,394317.4223292953,273289.7508646156
08611,2004-04,132328.37657425864,132212.40049846558,,143809.01860707666,121016.68987376956,130220.6065629787,112092.45320446715,,318303.08122161456,319184.48211063206,,301846.5324566232,254441.60178374546,338219.95126558637,404019.84003662533,275855.45677547983
08611,2004-05,134662.38231642105,134532.6413320799,,146349.04860367856,122994.4643842475,132792.8233680097,114663.71164529664,,321719.9874513903,322582.6802524845,,307650.564544256,257162.09787151567,343330.9208968249,409764.8960194118,277415.6401413863
08611,2004-06,137159.9768542118,137012.3472223906,,148777.81612472073,125003.82039488354,135334.38371735875,116940.64081324733,,325351.1846902796,326210.0672236848,,312771.8414740445,260068.18488427,349094.9432976294,415691.37715117197,279722.7201862375
08611,2004-07,139842.7575959032,139687.47917326502,,151766.57406360397,127266.60555400833,137338.07088385828,119174.02678155649,,330667.9204138688,331526.68839825096,,318792.55768958956,264529.76448002504,354783.2287128853,421967.43485148065,283441.19279361237
08611,2004-08,142463.8402089953,142301.59318545263,,154611.91945536193,129615.99762611567,139471.98186851692,121448.45037218735,,336320.1073137169,337195.8728204201,,324198.9916956328,269458.23666373047,361393.1978102676,430941.1167559859,288405.5232333528
08611,2004-09,144790.48037459198,144632.65279652437,,157031.15083468048,131893.5552129864,141190.5509231232,123571.57282325238,,342179.99155170633,343068.3654933971,,329231.7445488412,274433.2038718177,366969.71414418134,440160.8491129927,293176.04259374354
08611,2004-10,147191.42507756696,147033.02476135828,,158958.25344533968,134218.18576340209,143360.6585636209,125545.99857297365,,347824.7007759526,348730.7959297172,,333329.9488053086,278997.99347018823,372795.41509213985,448862.5044318443,297993.363046462
08611,2004-11,149817.47233116595,149657.4735571231,,160800.1908338144,136709.02686262687,145258.90002293186,127291.24575436629,,353627.8712300878,354542.2512358364,,337448.7746444639,283626.51793404744,377662.7221039067,454901.53324751946,302113.48051072645
08611,2004-12,152768.50349106215,152600.8151149752,,163193.95261424698,139549.48924633287,147207.91361864927,128702.85017920991,,359609.2078076295,360538.629359915,,341960.13198465004,288708.6287687403,382735.8046293361,460051.6191667573,306665.2818022977
08611,2005-01,155714.4068443724,155542.36245051105,,165705.39568377484,142388.128944596,149452.38924356407,130231.29226070216,,365476.4693460462,366410.96930948633,,346444.77624311065,293667.7742221531,388326.17257856025,466630.8302094677,310852.5044437897
08611,2005-02,157638.68690308477,157474.00401872312,,168318.73047348217,144341.08091013684,150798.4372851318,130823.97403469485,,369098.816466263,370044.2376341566,,350787.58982550184,296928.3608818336,391394.6154991016,468469.3051399222,314214.11014079483
08611,2005-03,159745.14065544112,159590.73815823923,,170869.9321215276,146376.03278409631,152725.63661371855,131885.2137809941,,372937.2106324211,373895.67240362987,,355463.7351483047,300199.2756274348,395199.81209720613,470492.3665673458,317971.12949772226
08611,2005-04,161603.4856043487,161461.3238868891,,173241.7936770957,148305.5618216362,154450.37469935644,133433.5450747387,,376559.07275882317,377551.69365349546,,360520.46083289664,303506.48840449273,398555.4870829002,471573.0320435881,322634.0599033012
08611,2005-05,164114.79818290885,163974.83296028234,,175992.05219419696,150591.54366812375,157422.67349996528,136263.48824571833,,382445.2212157935,383455.2815034351,,367182.6587561321,308302.8620392187,405329.54611476045,478932.6289343969,328233.03541920363
08611,2005-06,166880.72556383343,166736.44714151265,,179279.0984257525,152896.48778957967,160520.16656313027,139595.03499932832,,389132.4524365303,390162.55715987267,,374819.3849433567,313487.52281758806,412772.010260164,488821.134310635,334505.9890825139
08611,2005-07,169262.77005226066,169102.12989693048,,181908.72476666007,154598.58621217747,163307.20087763123,142577.65650908247,,394488.0985080848,395521.064237541,,380583.546539327,317347.6313028525,419252.97898560483,497353.58900789806,338786.0152205412
08611,2005-08,171795.83288886244,171622.6707485029,,184405.58819044745,156600.164149727,166099.971156247,146048.87740938886,,399080.5479988721,400131.8485592888,,385262.0543360053,320601.96951763745,425433.5082787885,506036.270870686,342849.1080296576
08611,2005-09,173058.2891665765,172868.7860896403,,185130.27575866153,157820.41071418027,168613.47607473665,148991.49513511278,,400724.2063423903,401781.1900564938,,386093.45317102666,321868.96694847173,429290.21349958976,510792.8357860027,344008.22296134295
08611,2005-10,176000.79820636212,175806.697290262,,187640.08123445616,160869.8976022873,172514.30303104746,152702.04153404865,,407195.2736520037,408273.2784235627,,391367.8783565831,327185.88287372486,437633.9282195786,519204.1160760438,349382.70460605127
08611,2005-11,179426.4163174933,179224.50848420832,,190450.11234387802,164231.53049281522,176759.54098186016,156202.23705307816,,415466.0918407545,416572.2166805311,,397852.3547437195,333995.04263107356,447189.35536234063,527192.4616038442,356478.6412179385
08611,2005-12,181330.25488802043,181139.99495789965,,191999.79512519095,166028.6056417748,178898.78797161998,157930.6502720114,,420664.5755964686,421785.8766573013,,401728.80249624286,338173.6369239762,453048.12047472276,529505.0892357967,360712.28800992714
08611,2006-01,181672.78341595933,181493.14248973405,,192050.40188076455,166404.8985411698,179458.14590919387,158510.51934661862,,421952.4091749854,423089.4791275615,,401722.8580242928,339366.26019856695,454801.55890130415,527925.3102432104,361969.377697994
08611,2006-02,183445.59930295538,183272.98797472875,,193860.4068843858,168356.53657107157,181507.18995243646,160333.43330266798,,426965.730724451,428127.63035664684,,405071.08260604966,343421.9777240121,461219.2085130953,533990.058037712,366105.1807499729
08611,2006-03,185376.64636135253,185208.121330237,,195468.21140114858,170389.57119970472,183627.30254919824,161835.25249449452,,431949.45431468706,433144.4054948212,,408378.58003216505,347410.21662075166,467663.6810082818,541369.7534081736,370472.15007569286
08611,2006-04,186761.59891454718,186586.3818502068,,196444.7590147572,171751.61141683065,185270.29876245972,162830.67937247257,,435562.07036325324,436763.76314820204,,411067.62087227474,350060.97927381896,472456.28503295465,547469.6715482635,372671.9297619642
08611,2006-05,188296.60382178193,188118.03598363305,,197405.85144607688,172909.24242414947,186735.480159094,163621.05202160258,,439315.01237661357,440511.8818895083,,413962.9180554874,352806.6402418791,476611.18844649947,551457.2363675939,374963.8634344842
08611,2006-06,189481.59934827764,189292.47130984676,,198158.3032656896,173714.7002037996,187392.22988206224,164100.2386608932,,442650.07535249856,443826.93192647875,,416646.1450039507,355149.80885537696,479732.4139423804,554885.854266963,376356.1404862318
08611,2006-07,189310.3760771024,189112.98441405492,,197841.72459104125,173046.4129402202,186283.65429251667,163430.39420576915,,443408.86635239766,444559.25019547465,,416829.165758531,355157.1457817564,479233.732856921,555508.9810832501,375626.3916042115
08611,2006-08,188532.63877808015,188324.23319535243,,197126.86050178105,172155.81912277493,184321.6094792959,161975.74567056957,,442350.38538567786,443485.8904651358,,416154.48712748283,354177.0066610353,476168.4451647511,553665.6493918784,373769.36546822824
08611,2006-09,189240.1936911529,189028.84843816768,,198120.47639050422,172836.28955321122,184511.53395003942,162203.93894505646,,444891.1378097078,446055.4326679329,,419076.303200371,356250.0848368683,477553.2225148332,556270.8875926258,376556.0834546945
08611,2006-10,190212.02821943705,189999.71303384306,,199584.33959393107,173938.94777338646,185168.23784438742,162044.00269522375,,447438.2543089519,448649.24408986594,,422692.3273053459,358600.9527153338,479535.6663009777,559636.66133522,379817.83784301433
08611,2006-11,190036.4896552676,189828.6215370858,,199468.2827962869,173904.71108275876,185544.14895032547,161710.734048608,,447450.47181402764,448699.8204462057,,422919.3696478945,358889.4435019371,480283.2544832346,561127.8724827811,380920.88467874017
08611,2006-12,188764.92882302307,188553.70402790618,,198382.78676214992,172739.41212896397,184938.9343056603,160553.83386247803,,444502.93932279194,445761.26879059593,,420221.96480266965,356884.1278714626,478083.70642391924,558875.630093152,378722.6395197805
08611,2007-01,188339.65204495486,188120.90431750612,,197489.43277790683,172234.67328914837,185274.14617868193,160744.43150901323,,443292.44892881217,444542.2621300134,,418116.9852685608,356267.5653250953,477794.17167219124,558971.0103937356,377764.98761148687
08611,2007-02,187974.353265861,187750.05700649973,,196270.37056382518,171736.1366887282,185184.53286006398,160402.418434958,,442932.9152463779,444138.1698721379,,415900.6054872931,356056.7552440604,477328.6555167342,557742.5804306465,375984.7392957892
08611,2007-03,187771.92352645463,187548.03627670268,,194777.44420715977,171568.64219386975,184841.9929978978,160031.89782963242,,442644.81181804696,443819.86300321174,,413703.126462814,356178.85474188515,476399.71002230677,555330.8485844795,374488.0387535124
08611,2017-05,58669.533763317624,58864.29523369753,,43774.31968178179,54935.141646180346,65176.3362526043,72226.3140517245,,156476.23288878272,156802.97773445275,98792.80675211055,111741.949330453,133167.50736353092,195101.5368822852,211484.07263461416,151586.4151627639
08611,2017-06,58063.026056559196,58257.83623624566,,43499.82059314931,54639.64220292789,64774.39400399188,71784.93682978417,,155770.1892083219,156099.17337224528,98076.58826757244,111362.97241208001,133163.68606313624,194999.0202044857,211269.34471289744,151137.2892082311
08611,2017-07,57783.08497591222,57976.66942148611,,43339.29984287276,54457.52827197638,64519.98172148451,71933.79652757739,,155925.65450322075,156231.96782796615,98960.5948042548,111543.19698951092,133433.8434691651,195562.69686862495,211915.58820158528,151859.89299546662
08611,2017-08,57418.886149778344,57604.32913255102,,43028.15132598459,54129.82329090899,64283.579754275874,72291.32061227901,,155676.20306199443,155946.283692663,100089.15262044493,111511.66906203347,133192.90608842354,195784.43125074464,211775.118941413,151783.15924292087
